payment_id,member_id,date,amount,status,payment_method
e0abdd77-8b39-4e6a-bc7a-5a0415030112,M0255,2023-11-12,29,success,debit_card
ef5263fe-6324-4a2d-839a-545b91fd2107,M0255,2023-12-12,29,success,debit_card
a4c3fa32-5969-48bc-a43e-abbed3d4a56c,M0255,2024-01-11,29,success,credit_card
893ce67f-2816-43b1-abd0-ddded6bde1df,M0255,2024-02-10,29,success,credit_card
cbd1d0b5-a05a-4cbd-ada0-2ac8ce68828f,M0255,2024-03-11,29,success,credit_card
564465af-8193-452f-9a51-a9aa759f24ec,M0255,2024-04-10,29,success,bank_transfer
60d510bb-e904-421f-b2a4-da83a70560d4,M0255,2024-05-10,29,success,debit_card
c306c096-f623-4d09-bdc1-fd61ce05e3a1,M0256,2023-05-01,29,success,bank_transfer
f85a6036-dc9f-4cfd-b1a1-2a6befba92b3,M0256,2023-05-31,29,success,credit_card
df1c288e-d7cf-4023-a55b-4a5eace32315,M0256,2023-06-30,29,success,debit_card
c1f2b41d-ab8d-4ec1-ad07-0fc6a8b9e4e4,M0256,2023-07-30,29,success,debit_card
44045312-d35b-45f3-88a6-ac2ff5021702,M0257,2023-01-17,59,success,bank_transfer
6b22c4df-5c65-4d40-ad33-54c8980526ff,M0257,2023-02-16,59,failed,bank_transfer
6949ac9c-3e50-41e2-86a7-6f18fe5656c0,M0257,2023-03-18,59,success,credit_card
b3d78e1b-fff2-4cb3-8366-0c26e85ed074,M0257,2023-04-17,59,success,bank_transfer
0be25eca-aff0-41af-9feb-ece21eef46d1,M0257,2023-05-17,59,success,bank_transfer
32209df2-3eac-4c09-988b-7f7b09f95fa6,M0257,2023-06-16,59,success,bank_transfer
a1f8ba22-3d99-45d0-b643-1cabfe7337ef,M0257,2023-07-16,59,success,credit_card
f7369a13-80f8-4817-bd2e-24246bcebac5,M0257,2023-08-15,59,success,credit_card
f36043a2-cb7e-40d8-b644-ae920d60e15a,M0257,2023-09-14,59,success,credit_card
44882880-ef57-4f7e-b398-ff26a156dff8,M0257,2023-10-14,59,success,credit_card
b8733c7c-58f3-4139-8d5d-40353f631a30,M0257,2023-11-13,59,success,bank_transfer
5930e1ed-8c69-4f65-91f2-e1c648902915,M0257,2023-12-13,59,success,bank_transfer
84fb3b56-096d-4993-8b53-6cfede47f46b,M0257,2024-01-12,59,success,bank_transfer
b74c82a7-5baa-457e-8817-bce7a7a540d6,M0257,2024-02-11,59,success,credit_card
37655953-1f95-4fe8-b57c-a06fd51d5c97,M0257,2024-03-12,59,success,credit_card
2704d417-395d-4bdf-8ab5-3d70e433d3dc,M0257,2024-04-11,59,success,bank_transfer
f60967fd-e6a1-4350-a59d-98bf1d18c530,M0257,2024-05-11,59,success,debit_card
360da68e-0bed-42d1-8007-77dcc6a9ead2,M0258,2023-07-30,29,success,credit_card
5d5e42b9-4e36-4d74-8d54-2451270bfa6f,M0258,2023-08-29,29,success,credit_card
654fc097-5539-4c75-8019-e0082fd5f207,M0258,2023-09-28,29,success,credit_card
a12eb10c-1646-4342-b108-97eb5d9cca38,M0258,2023-10-28,29,success,bank_transfer
15716889-43b6-4907-bf2d-c9e5c1444fd2,M0258,2023-11-27,29,success,bank_transfer
8dd2ff18-e594-46eb-920b-369eb4836a25,M0258,2023-12-27,29,success,debit_card
debabfa8-96a9-4c7e-8c95-57482376571f,M0258,2024-01-26,29,success,bank_transfer
11c267b8-9db4-4815-8a33-ab52f6b865e9,M0258,2024-02-25,29,success,debit_card
e26e5243-54b2-42d8-832a-f0ec68f1f93d,M0258,2024-03-26,29,success,debit_card
2fd2a15e-bba4-44ad-b105-a2b38ac31aff,M0258,2024-04-25,29,success,bank_transfer
40861f1f-31e5-4296-89f0-e7df49bb6297,M0258,2024-05-25,29,success,credit_card
a56e2c0c-29c4-419e-8af2-a83e5e8550d1,M0259,2023-03-10,59,success,bank_transfer
e4020a3a-4180-45d9-ae69-499f5ece28ba,M0259,2023-04-09,59,success,debit_card
72536a42-37b4-4185-b84c-74127d9598d7,M0259,2023-05-09,59,success,bank_transfer
84a94148-6c7f-4789-8835-dc4f78641571,M0259,2023-06-08,59,success,bank_transfer
f98c9946-29ec-4386-9272-c4191cd07783,M0259,2023-07-08,59,success,debit_card
956a2096-f5f2-400c-bcf5-0d635bdee915,M0259,2023-08-07,59,success,bank_transfer
0fb89196-de78-4c7b-982d-89be154f25a1,M0259,2023-09-06,59,success,credit_card
c832291a-2f43-48ad-82cd-05e06461deab,M0259,2023-10-06,59,success,bank_transfer
e4020293-9d27-4b9e-9328-09cd3d48820c,M0259,2023-11-05,59,success,debit_card
9c80547d-feca-4d1b-9eb5-5eea68ab87a0,M0259,2023-12-05,59,success,debit_card
43a521da-a188-4916-b07e-d07aa205c0e9,M0259,2024-01-04,59,success,credit_card
070f023a-8f3e-4a07-bf58-6876172eb393,M0259,2024-02-03,59,success,credit_card
cd1b011f-8afa-4de7-a6b0-5d8de44af45d,M0259,2024-03-04,59,success,credit_card
4c56defe-400b-45f8-98fc-920d81b9de0f,M0259,2024-04-03,59,success,bank_transfer
2fc76295-f4f6-48fd-b76b-be6adbebe5ac,M0259,2024-05-03,59,success,bank_transfer
4a1abf5f-ca13-4275-a29a-60df969c876b,M0260,2022-11-16,59,success,debit_card
9b6e1d72-b0d5-477d-ba55-d1aa81d73866,M0260,2022-12-16,59,success,credit_card
bb656a2f-dc62-4df3-9960-d029d2cc13b1,M0260,2023-01-15,59,success,debit_card
0d479d6a-fecf-4b97-a9ca-41a31298aa9a,M0260,2023-02-14,59,success,credit_card
4a3784bc-01d3-4517-b3f1-2d5a2e501cbb,M0260,2023-03-16,59,success,bank_transfer
6fb6b5ce-a3e8-4415-b509-059a06b6018a,M0260,2023-04-15,59,success,credit_card
e33d938a-2fd4-4b93-898d-b349f6144be8,M0260,2023-05-15,59,success,debit_card
54f42fc1-33af-4e9b-a05b-2c2bcff62798,M0260,2023-06-14,59,success,debit_card
65e2b045-fd0b-4512-8300-9784963804a7,M0260,2023-07-14,59,success,credit_card
1ecece96-3543-4326-9ced-13dc5123551a,M0260,2023-08-13,59,success,credit_card
02c7eeea-fe8a-4919-af6a-99749d623b63,M0260,2023-09-12,59,success,credit_card
fd888a13-fc1a-4c91-bfa2-54f905ddf803,M0260,2023-10-12,59,success,credit_card
31073a13-4462-40b5-971c-7c5c9ee46dd3,M0260,2023-11-11,59,success,bank_transfer
2cf5a0ae-0982-4938-868d-b3577180b14f,M0260,2023-12-11,59,success,debit_card
2d0684a1-036a-4c2c-8b33-04bd93484caa,M0260,2024-01-10,59,success,bank_transfer
a4a9c0fc-e612-4954-9846-2b451426a61d,M0260,2024-02-09,59,success,debit_card
c01a9232-8e1e-4b10-85a6-4babbb5ae015,M0260,2024-03-10,59,success,debit_card
4a49afaa-9139-4cd0-b593-d129bf4ecf08,M0260,2024-04-09,59,success,debit_card
14938064-135a-490a-ae89-9076fa20a57c,M0260,2024-05-09,59,success,credit_card
60612451-1831-4b17-b7ec-f7b2afd0d5c7,M0261,2023-11-04,99,success,credit_card
b8ea1bd7-103f-4788-9bb6-c626acdb6726,M0261,2023-12-04,99,success,credit_card
4cf91fc3-402d-4d4b-9884-bacf420c611a,M0261,2024-01-03,99,success,debit_card
0aa3bf9f-95c1-4cfe-bf1f-da30515c18ea,M0261,2024-02-02,99,success,credit_card
28a178ab-3943-4e6e-bc68-55c02b53350e,M0261,2024-03-03,99,success,bank_transfer
b40bc5c3-4be3-4107-bbfc-7f1176b94626,M0261,2024-04-02,99,success,bank_transfer
78f485e1-d7f9-4e5a-b363-544d365c1410,M0261,2024-05-02,99,success,bank_transfer
5d975721-2b75-42f6-8b60-878e9e75c7fb,M0262,2023-01-12,59,success,bank_transfer
b4b61811-d3f7-4816-a1c4-49b240dcca78,M0262,2023-02-11,59,success,bank_transfer
58feaab0-975b-4e13-96f2-89471910c25a,M0262,2023-03-13,59,success,debit_card
4d0dd758-9400-4f83-a6fa-55b61e3b87d5,M0262,2023-04-12,59,success,debit_card
9c7172e5-7a37-4160-8584-1e5a174a668d,M0262,2023-05-12,59,success,bank_transfer
3dbacafd-707b-4ca0-8fa0-5c9c3d2a6e71,M0262,2023-06-11,59,success,debit_card
84d3213c-1672-45fd-9cb6-bcc8ab055a45,M0262,2023-07-11,59,success,credit_card
34766e72-40d0-4f62-bd28-bb760082da19,M0263,2023-09-29,59,success,debit_card
93f6bd4c-d21b-4698-89c7-558d785d2d8c,M0263,2023-10-29,59,success,debit_card
96f455f9-9efc-4302-bc52-8754e00a8434,M0263,2023-11-28,59,success,credit_card
a7e2a691-5171-47c5-ad82-bee857340844,M0263,2023-12-28,59,success,credit_card
6e3944a6-0356-4026-b8c0-97954e3a51fa,M0263,2024-01-27,59,success,debit_card
a1b39140-55d4-46da-9f1c-80f981369190,M0263,2024-02-26,59,success,credit_card
4c5c5992-ee49-4956-a685-09f491405751,M0263,2024-03-27,59,success,credit_card
cb801b7b-62f8-4479-8ff7-434c9747da8b,M0263,2024-04-26,59,success,credit_card
5e9d3a0b-0ea8-4522-83bd-70e9983fe57b,M0263,2024-05-26,59,success,bank_transfer
875184d2-0ac1-4c22-a9fc-400a54d879b1,M0264,2023-11-05,29,success,credit_card
38ab41b7-d71a-49ed-9d87-d969893aa511,M0264,2023-12-05,29,success,debit_card
c0737cb9-9218-4f25-ba35-8a02e13b9f36,M0264,2024-01-04,29,success,bank_transfer
95dfc351-0020-41c1-9851-4deb16924488,M0264,2024-02-03,29,success,credit_card
13ef4e53-3983-4bf6-a164-c58d861f243f,M0264,2024-03-04,29,success,credit_card
8988889b-3a3a-4878-864f-aa5b029cf982,M0264,2024-04-03,29,success,credit_card
92bb897f-fa7c-4305-a1f7-25c9c7b95a76,M0264,2024-05-03,29,success,debit_card
6dae5d10-c158-4bdf-ac1b-3b4aa7094e3a,M0265,2023-12-21,99,success,credit_card
a12dcc6c-72cd-4075-8371-5257bc6a77e1,M0265,2024-01-20,99,success,bank_transfer
5e662284-f581-48d7-80cc-8cf48546dbf9,M0265,2024-02-19,99,success,credit_card
8a630aaf-419f-452d-8875-ac90c3eba0c4,M0265,2024-03-20,99,success,credit_card
f88f1089-98ae-439d-aa50-1d8859bc66df,M0265,2024-04-19,99,success,bank_transfer
9885763e-bb41-423d-a43a-015bcce5ab47,M0265,2024-05-19,99,success,credit_card
d0a4bb44-9bbf-4ac5-8670-26ffc1874e9e,M0266,2022-07-05,59,success,credit_card
bff33bfd-c464-4635-9878-6723048e267d,M0266,2022-08-04,59,success,debit_card
9800759a-5aa3-4fee-94a2-66ac6e871783,M0266,2022-09-03,59,success,credit_card
29c24a40-9dc8-434e-8201-74c5e92b34f8,M0266,2022-10-03,59,success,debit_card
dd3b84a4-a3f2-4e93-bc49-27a99e9c1c82,M0266,2022-11-02,59,success,debit_card
34a4b7a0-879b-4651-bc4f-d6c47615d497,M0266,2022-12-02,59,success,debit_card
22a7b9f2-b144-451b-9f89-87a4f99c7c78,M0266,2023-01-01,59,success,credit_card
8bb78e23-6a1d-46e0-9b8b-7f430d7683f0,M0266,2023-01-31,59,success,bank_transfer
92ac64b2-47d4-48d9-aecb-0b7b4b416565,M0266,2023-03-02,59,success,bank_transfer
6df6b447-0f31-4ed0-9475-6d5539837a0b,M0266,2023-04-01,59,success,credit_card
5e53a8c3-b133-4706-8f5e-b9180a45e852,M0266,2023-05-01,59,success,credit_card
841f409e-01c6-415c-849d-02e373d34621,M0266,2023-05-31,59,success,credit_card
84757b2d-9387-49dc-95d7-6519a6b7c464,M0266,2023-06-30,59,success,debit_card
654a5386-e64d-47c3-8050-9d2d03860850,M0266,2023-07-30,59,success,credit_card
b29d9db3-6af6-49f9-a938-526c427e0cde,M0266,2023-08-29,59,failed,debit_card
6e6bb621-eca6-4dec-9888-bb8ff170e0f0,M0266,2023-09-28,59,success,debit_card
646c787e-cfca-43b7-a4f9-983e7c77e8c5,M0266,2023-10-28,59,success,credit_card
0404413c-55a1-4a96-b47c-054aeee5f927,M0266,2023-11-27,59,success,bank_transfer
1fb924a4-d181-43b0-91d1-126d7df38577,M0266,2023-12-27,59,success,bank_transfer
532123c7-3a6d-40c0-94ea-9a9b35c40eaf,M0266,2024-01-26,59,success,credit_card
9c7815ad-6376-4eec-b341-eecb6187f313,M0266,2024-02-25,59,success,credit_card
fae05d7a-4a1b-476d-a08d-58b994ec5bce,M0266,2024-03-26,59,success,debit_card
71fa9126-2225-4fbb-89a0-a11a20a029eb,M0266,2024-04-25,59,success,bank_transfer
b3dea3b1-c680-462e-9ef1-f9c3334120e4,M0266,2024-05-25,59,success,debit_card
56f2c091-cb14-45d7-b359-573dfc5a6001,M0267,2022-05-26,99,success,credit_card
74cf4e2d-3eb5-492e-b250-0346d3c19c41,M0267,2022-06-25,99,success,bank_transfer
d7b97afe-94bd-490f-a523-5f338a31b1c1,M0267,2022-07-25,99,success,debit_card
f6d445a0-72d3-4342-8566-6431e560b1e3,M0267,2022-08-24,99,success,bank_transfer
d903f5d4-80d9-4a8d-8cc5-44c678f283f5,M0267,2022-09-23,99,success,debit_card
358c9327-030b-41ff-a8a3-cc03f395dd06,M0267,2022-10-23,99,success,bank_transfer
539102eb-32e4-4ab5-b332-9390eb7c1ca5,M0267,2022-11-22,99,success,bank_transfer
0e28292a-1709-4e85-b687-81f3ce6a6db0,M0267,2022-12-22,99,success,debit_card
540ad13a-9986-496d-b4b6-74b80e4b6e1e,M0267,2023-01-21,99,success,debit_card
6f013194-74c2-4f0d-988b-f2173fc6b93c,M0267,2023-02-20,99,success,bank_transfer
baa93b07-ca00-481e-99f1-de68e09bb5b6,M0267,2023-03-22,99,success,debit_card
3fbbd215-59b3-4fa5-aa8d-7996630ce74e,M0267,2023-04-21,99,success,bank_transfer
bfd3556e-fc5e-4a29-beb1-d1b79f6442f9,M0267,2023-05-21,99,success,credit_card
8d4664c8-326b-455c-91ad-2053fa37496b,M0267,2023-06-20,99,success,credit_card
48dd7d08-d489-45f4-88ea-80f747893467,M0267,2023-07-20,99,success,credit_card
b7c0f830-ba44-4837-a7b1-9cacff6276c8,M0267,2023-08-19,99,success,debit_card
c17ae98a-1f22-4e41-aac6-6bb6e45b64ef,M0267,2023-09-18,99,success,debit_card
624512b8-cf68-45a1-8cac-3fbcab04c42b,M0267,2023-10-18,99,success,credit_card
85cb8528-cb95-4321-adfc-ca82a5d31330,M0267,2023-11-17,99,success,bank_transfer
0bfefd91-d760-4260-b913-2706d93dc7f5,M0267,2023-12-17,99,success,credit_card
035536ea-a022-46b7-8d31-25543f0c8949,M0267,2024-01-16,99,success,credit_card
1a966e17-be32-4854-9147-b256ecc739d2,M0267,2024-02-15,99,success,debit_card
52dfc332-cd4f-40ef-9444-6b3ad3d0f5b9,M0267,2024-03-16,99,success,debit_card
8a7a2cd3-aab0-4e2d-928f-7238f52fc5f0,M0267,2024-04-15,99,success,bank_transfer
31ed2c9b-6094-4618-bd8f-b7cee91ce08d,M0267,2024-05-15,99,success,bank_transfer
b1d3b1d4-878e-4752-a54a-541e8bdcd427,M0268,2023-06-28,29,success,debit_card
ba0074b2-0111-438d-86d0-65f4a3f8f316,M0268,2023-07-28,29,success,bank_transfer
85d070c3-886e-4500-b832-5259506cb1ce,M0268,2023-08-27,29,success,debit_card
a0cb1350-7ecd-4b42-b17b-87b4d036e499,M0268,2023-09-26,29,success,debit_card
31d97c58-15e0-40eb-aae3-23e9a7e6feab,M0268,2023-10-26,29,success,debit_card
cede62e9-8092-40b1-aa2e-ffc19ab16569,M0268,2023-11-25,29,success,credit_card
3698edc7-c738-4874-9b2f-421022477105,M0268,2023-12-25,29,success,bank_transfer
5f99befc-9a11-497f-b512-a741859025fc,M0268,2024-01-24,29,success,bank_transfer
055af6e0-aeed-4ea6-9d01-f9fba71a8526,M0268,2024-02-23,29,success,bank_transfer
0067648d-3022-4889-9b78-10202e5ff960,M0268,2024-03-24,29,success,credit_card
8e10b995-bc76-464c-8508-2c21e1988520,M0269,2022-11-16,59,success,credit_card
d4c696ac-5c3f-4dd8-99af-40ec117b064a,M0269,2022-12-16,59,success,credit_card
eb25dea7-4601-4a9d-b5ea-5b72701d2f03,M0269,2023-01-15,59,success,credit_card
f9d173ce-f28b-44b2-adba-b87997046d9a,M0269,2023-02-14,59,success,debit_card
9506c85c-d0db-4150-a9d5-ff27214270fa,M0269,2023-03-16,59,success,credit_card
1bd4f992-fef9-4a17-af86-8f5d5d7682a1,M0269,2023-04-15,59,success,debit_card
8dd4f3d6-257d-4a60-bf3d-97febf8f6b5d,M0269,2023-05-15,59,success,credit_card
18e00b24-3218-4081-a367-3d06d0277500,M0269,2023-06-14,59,success,credit_card
85da8957-436d-4bdd-aeff-1f29cc056567,M0269,2023-07-14,59,success,bank_transfer
a9e9b66b-ba31-4b6c-9b06-bd2ef3f41b41,M0269,2023-08-13,59,success,debit_card
506181d4-40fd-499f-b973-add7e4ea670b,M0269,2023-09-12,59,success,credit_card
2ce3ce26-fdbd-408f-ab4e-942e0b231064,M0269,2023-10-12,59,success,credit_card
bfd833b2-1f14-4c6b-9911-f483d3e1b32b,M0269,2023-11-11,59,success,bank_transfer
8de015c8-63b1-4f92-ac5f-f094b0188b33,M0269,2023-12-11,59,success,debit_card
7a14a0a0-dfa9-4de4-b75c-2756ea138463,M0269,2024-01-10,59,success,bank_transfer
580ee8fd-274f-4911-a4d7-d7b7043958fe,M0269,2024-02-09,59,success,debit_card
89d8913e-6b8c-4d6f-bea0-65a41767d56e,M0269,2024-03-10,59,success,credit_card
3abcb0ed-c767-45a1-b047-e43f77de3d9d,M0269,2024-04-09,59,success,credit_card
814545cb-28cb-402a-b1ac-7a07e4343a91,M0269,2024-05-09,59,success,bank_transfer
be70715e-c284-4e00-be63-0093b09cbc60,M0270,2022-03-28,29,success,credit_card
6716227a-0c75-4def-a634-2acac64f6876,M0270,2022-04-27,29,success,credit_card
ad9cfe58-3984-4611-9101-9589d471576d,M0270,2022-05-27,29,success,credit_card
b5d69827-44db-44d1-a36f-66235f8d3a37,M0270,2022-06-26,29,failed,debit_card
92692617-8d86-419b-bbe6-e68f639e9e5a,M0270,2022-07-26,29,success,credit_card
8845d204-49b7-4958-b4ce-5aa0be470879,M0270,2022-08-25,29,success,credit_card
d9930f91-1578-45d7-8985-6cfcc1b2aefd,M0270,2022-09-24,29,success,bank_transfer
e5cb2729-a618-4544-9568-595644f2b993,M0270,2022-10-24,29,success,debit_card
8316ac32-dae6-4f96-a89a-772cb4974386,M0270,2022-11-23,29,success,debit_card
bb630ae2-8e5c-4085-ad08-cbd2220f079d,M0270,2022-12-23,29,success,bank_transfer
09733264-23e4-4cb2-ad76-8b677e3c63d4,M0270,2023-01-22,29,success,debit_card
554c434c-460e-4d0a-8bc1-c37e7e4154ed,M0270,2023-02-21,29,success,credit_card
81217fe0-8069-45d5-873b-9a4d3bbc4e91,M0270,2023-03-23,29,success,credit_card
aa5f79e3-5fa5-41a2-934f-ccf58d5992a4,M0270,2023-04-22,29,success,credit_card
a7973695-f14b-4495-9bac-b390ae0b1764,M0270,2023-05-22,29,success,credit_card
dcf453f4-0092-47fc-8c72-82dc828b38d0,M0270,2023-06-21,29,success,debit_card
47069a01-b83e-45d6-9688-d2867b6a6da1,M0270,2023-07-21,29,success,debit_card
83c5509c-4907-44d9-96f3-f1377df340d2,M0270,2023-08-20,29,success,debit_card
6968088f-c3d1-4424-8e8d-40bf83ba1795,M0270,2023-09-19,29,success,bank_transfer
c95d1e93-f851-4a7c-a10f-7d2e414a3a85,M0270,2023-10-19,29,success,credit_card
362df0bf-39c3-4c7c-861c-29591f6bd454,M0270,2023-11-18,29,success,credit_card
a4a2b1f0-983a-4c61-b8c3-2cc04a7140b1,M0270,2023-12-18,29,success,credit_card
dcc40494-fa86-4c7d-86ab-dcf24e3a8f14,M0270,2024-01-17,29,success,credit_card
86655efa-2841-4bca-9f87-0d66a4f22f58,M0270,2024-02-16,29,success,debit_card
3f6948df-7c83-4206-8d6a-39267395e5f4,M0270,2024-03-17,29,success,credit_card
8cdb54da-d600-4dfe-bba4-78e0f4d01c67,M0270,2024-04-16,29,success,bank_transfer
4b65aa44-25b8-41b7-b6c9-f76855d43a46,M0270,2024-05-16,29,success,bank_transfer
b5c92738-6dd5-4984-9aa5-92e5a00641ff,M0271,2023-11-22,59,success,bank_transfer
b26c204c-48f2-404d-9a39-9f88ebf8e7de,M0271,2023-12-22,59,success,debit_card
2e0e9d24-edad-45bb-bb0d-71f0a476ed48,M0271,2024-01-21,59,success,debit_card
8cad5e22-d602-4100-802d-0228f38adfe9,M0271,2024-02-20,59,success,credit_card
35a32e13-1012-43f1-b151-54c456dab4fe,M0271,2024-03-21,59,success,debit_card
7849aa43-2082-4095-80b6-97055d6b48f1,M0271,2024-04-20,59,success,credit_card
8496f90b-b2c4-4b4b-a03b-b7069042b98d,M0271,2024-05-20,59,success,credit_card
05b03841-52f7-476d-8df8-2ecf7578104d,M0272,2023-03-29,29,success,bank_transfer
b1a1bfdf-06d6-4706-bb0e-95e7637d0f9e,M0272,2023-04-28,29,success,debit_card
a1e5f2b2-3d66-49e6-ba15-0f7d5fc5f079,M0272,2023-05-28,29,failed,debit_card
802689c5-6876-4179-9ee7-258a6ce277f7,M0272,2023-06-27,29,success,credit_card
d30c4176-7903-453a-bf64-97a973ac4222,M0272,2023-07-27,29,success,bank_transfer
85f9a39e-be6e-401c-b368-3acfdb966583,M0272,2023-08-26,29,failed,debit_card
d5034de1-b627-4b7b-92ea-de68df88b68c,M0272,2023-09-25,29,success,credit_card
c35bceec-df30-48d6-b73e-5b7881e90b87,M0272,2023-10-25,29,success,credit_card
4a8d2557-c9bb-445e-aa8d-6d88eb966f9a,M0272,2023-11-24,29,success,credit_card
70bd241d-5a97-4f3d-810f-d5e9a285fcb8,M0272,2023-12-24,29,success,bank_transfer
ffae75fc-a187-43fc-9bf6-be2bc02cf7cd,M0272,2024-01-23,29,success,debit_card
83cd48b1-7646-43d6-ba2c-9282bf3d852b,M0272,2024-02-22,29,success,debit_card
288ae05a-dbf2-475c-a8ae-c9fb5032ec3e,M0272,2024-03-23,29,success,debit_card
9fa734db-cee1-4ec0-8c92-5fb29e91e53c,M0272,2024-04-22,29,failed,debit_card
b9ff0029-7f93-478f-aabd-4294b97d34de,M0272,2024-05-22,29,success,debit_card
847b2f63-5bb9-42d2-81c2-960c6e04571e,M0273,2022-12-20,29,success,debit_card
ebedfa41-0f06-481b-b105-095ae41c76a8,M0273,2023-01-19,29,success,bank_transfer
526d8bd8-2854-4322-8b97-813923e899c4,M0273,2023-02-18,29,success,credit_card
ae51360b-7261-4139-bc74-fddbc2bb2c2b,M0273,2023-03-20,29,success,credit_card
48a94b89-5795-48ee-9f48-acef0d438e8f,M0273,2023-04-19,29,success,bank_transfer
d7e25999-f3d9-49b7-8a74-40ce92f8c141,M0273,2023-05-19,29,success,bank_transfer
36db4f76-57c2-4eff-82de-5cbfd2080557,M0273,2023-06-18,29,success,credit_card
5c418f13-b9bf-4382-b9ec-3e48621529f7,M0273,2023-07-18,29,failed,debit_card
c532ee7b-d10d-4a19-b274-b6b3c02de9fe,M0273,2023-08-17,29,success,credit_card
3656f429-91e2-43ac-af81-df45c3bf4f88,M0273,2023-09-16,29,success,credit_card
e20d296d-ba40-4112-8887-ca9424c75f75,M0273,2023-10-16,29,success,credit_card
53889ff1-0a4f-451c-bc2b-fb1d340c4e69,M0273,2023-11-15,29,success,credit_card
dcef4913-508c-4671-a782-9644b405c368,M0273,2023-12-15,29,success,credit_card
2fe73e45-3c58-4b01-b4a2-267f56060231,M0273,2024-01-14,29,success,bank_transfer
335018c1-fca2-4399-a367-fff34b5d3d1b,M0273,2024-02-13,29,success,bank_transfer
81887942-73b6-4d60-80eb-aaf5e3eff574,M0273,2024-03-14,29,success,bank_transfer
75f8f146-8640-4b2d-ac67-8cb6eef4b384,M0273,2024-04-13,29,success,bank_transfer
2d05f8a6-fd1e-4cba-a90b-678506e6db64,M0273,2024-05-13,29,success,bank_transfer
c299124d-fef9-4094-b525-515a0a257934,M0274,2023-05-14,29,success,debit_card
349876cd-6ccd-42f6-a30e-44ee1d9606d4,M0274,2023-06-13,29,success,credit_card
b63489ad-23e3-4f4d-94c2-c2fd5b116be4,M0274,2023-07-13,29,success,debit_card
21f1e556-0602-4e81-b0ca-99cb0d658bd2,M0274,2023-08-12,29,success,debit_card
4cbc11e8-e1d3-40e5-959c-32a43b7f9d37,M0274,2023-09-11,29,success,bank_transfer
bda16cae-4a70-4ce1-9e2c-d5d713fe0c19,M0274,2023-10-11,29,success,debit_card
1c4dd8a0-f46e-4841-a98c-e3101cdfa4df,M0274,2023-11-10,29,success,bank_transfer
8d3504e0-946b-4ab9-8d8a-62e114deb61f,M0274,2023-12-10,29,success,credit_card
9a27cd4f-0b19-4c81-95ce-33866dbc8675,M0274,2024-01-09,29,success,debit_card
e2763aac-ece8-482b-ab5c-fcad7fbde145,M0274,2024-02-08,29,success,credit_card
17d2202f-10b5-419f-be58-e2ac959e1cd3,M0274,2024-03-09,29,success,debit_card
acb0f199-a7cb-4fdc-a2b0-e91f49ab4beb,M0274,2024-04-08,29,success,credit_card
abe47745-55a5-4c8c-980a-cb01079ab960,M0274,2024-05-08,29,success,debit_card
14fe57f7-119e-4300-8254-d12525e0be74,M0275,2023-09-06,29,success,debit_card
d18d61e2-1583-4b34-8fed-e48ac6fc7de8,M0275,2023-10-06,29,success,debit_card
223f52fc-eb09-4912-8a38-78076beee46f,M0275,2023-11-05,29,success,debit_card
b61295fc-b0a2-4cf8-8080-c6e23c3954ff,M0275,2023-12-05,29,success,credit_card
115d4528-3af1-4dd2-843d-47db750840ad,M0275,2024-01-04,29,success,debit_card
c574d6db-e264-43a9-a5b7-44efa4d189eb,M0275,2024-02-03,29,success,debit_card
0414b5b2-4dc3-44d2-a754-a293375f0f89,M0276,2022-09-19,29,success,debit_card
c7aa7503-c7b8-47fa-9f1a-bd81a90da444,M0276,2022-10-19,29,success,credit_card
b93dc9ce-d1ea-4823-8ece-e42ad9352a7a,M0276,2022-11-18,29,success,bank_transfer
dc14d975-d2fa-4463-9cf8-ce5dc75ea354,M0276,2022-12-18,29,success,debit_card
da82e6e2-80ba-4918-8ca0-e70c9ad6e5c2,M0276,2023-01-17,29,success,debit_card
204ff47b-942d-4905-bbf7-d605eb71d8f8,M0276,2023-02-16,29,success,bank_transfer
cde946ed-83c2-4ecd-a8ab-8972ca575869,M0276,2023-03-18,29,success,credit_card
265deab4-781e-4ed1-9e94-533854cdee14,M0276,2023-04-17,29,success,bank_transfer
52938ea2-1311-44fa-8732-33ca2c2c5cf1,M0276,2023-05-17,29,success,debit_card
8d0248aa-bf94-4247-b5bc-d46a69d27e27,M0276,2023-06-16,29,success,bank_transfer
2f1ffec6-6d65-489c-920d-f9a5e29cb1fe,M0276,2023-07-16,29,success,debit_card
bb43795d-e95d-4df8-82d0-18e29515d007,M0276,2023-08-15,29,success,bank_transfer
f1d74b30-7b94-400f-b137-a40fa1fabb04,M0276,2023-09-14,29,success,bank_transfer
82bdb497-c795-4770-977e-11dae4380fa1,M0276,2023-10-14,29,success,credit_card
008b5cfe-70e6-46a7-a6c9-bf33c3b3d07f,M0276,2023-11-13,29,success,bank_transfer
984813f4-9ca2-4b1c-8709-85510e76b4fd,M0276,2023-12-13,29,failed,credit_card
b0d40c1f-c91d-49d3-b6a0-ace695fa4c42,M0276,2024-01-12,29,success,credit_card
0e2facbc-8eaf-4095-87d8-9bd728675fe9,M0276,2024-02-11,29,success,credit_card
8f8b71fe-3bfa-4b0d-ae1a-ada77f5031f6,M0276,2024-03-12,29,success,debit_card
7cf74d06-740d-4f56-9db2-30357001cbc6,M0276,2024-04-11,29,success,debit_card
