booking_id,member_id,class_id,booking_date,status
2bfb80ba-4151-4e0c-9595-ffb230def848,M0212,C004,2022-07-05,cancelled
4008b645-7388-43a0-b185-062acbee2d15,M0212,C006,2022-06-27,attended
7f038aa3-2449-41d4-8e15-ca255272dfd3,M0212,C002,2022-07-17,attended
b57c25d8-7b8f-43ad-abe7-91b47c434caf,M0212,C003,2022-07-13,attended
b31b72ac-1718-4819-8289-41aa37f15bbf,M0212,C003,2022-07-12,cancelled
98eb6de8-fce0-47b0-a157-da78a5d14cd5,M0212,C003,2022-08-16,attended
31697cfe-32a3-4ec3-817d-004a2027d752,M0212,C008,2022-08-18,attended
af36c64f-ebac-4b62-bce6-8074c7aea0db,M0212,C007,2022-07-21,attended
ac384c5c-8466-4480-9553-d92e5b1ee855,M0212,C007,2022-07-22,attended
0cc9752e-e492-48fc-897a-61f82e64cdc8,M0212,C003,2022-08-01,attended
09789213-568d-4008-b166-cf8bc93d0c94,M0212,C008,2022-08-23,attended
9165d1cd-40a9-43b0-bd40-552892b9a533,M0212,C008,2022-09-08,attended
1c6d81da-a92f-4fa8-b60f-bafe8407224c,M0212,C002,2022-08-30,attended
42c6ce01-44ce-4dfe-ae04-aeb5a41baadc,M0212,C008,2022-08-28,attended
8a5d79e3-9422-4673-beda-40d18c353863,M0212,C005,2022-09-11,attended
3a6973dd-9ba8-41d8-ae61-694b374d6ade,M0212,C004,2022-08-29,attended
21416885-cc19-4022-9bed-c0cd0b7b2e25,M0212,C007,2022-09-02,attended
d5dd770c-b272-4fa9-b1e2-b0c2a0f8a1c0,M0212,C008,2022-09-06,attended
02bb1c31-844a-43bd-a108-fe6764cdcb0e,M0212,C003,2022-09-21,attended
27fef36c-de2c-47d1-b36c-bc206d5b13a6,M0212,C005,2022-10-02,attended
865fd8c8-7f2f-48ef-8b90-c85b11a7fd18,M0212,C001,2022-09-25,attended
9440eed2-07af-450b-b25b-e323c7543fc6,M0212,C001,2022-10-12,attended
45cff379-3ccc-4c2c-b0e2-417c5b30fb85,M0212,C003,2022-09-19,missed
97df61bc-caea-4e6b-8d30-a06c3c282fe7,M0212,C002,2022-10-10,attended
1bf58514-2f40-4a53-aa32-c88dd36a1090,M0212,C004,2022-11-03,attended
aff6ac82-1adf-4f6f-919c-30a995baab7b,M0212,C007,2022-11-08,attended
3c2b2ff4-4887-4d84-b332-eb01abf1b3a7,M0212,C002,2022-10-25,attended
8409e5d9-c37d-4545-8dd9-9b8b486295b7,M0212,C008,2022-10-21,attended
970cf0a6-2ca4-45cf-b7d0-898c1e50fdf4,M0212,C002,2022-11-04,cancelled
75813505-f4b9-459b-8fe6-78060c11202f,M0212,C008,2022-11-29,attended
9b57e55c-6710-40dd-9410-1ecddca44a10,M0212,C002,2022-12-01,attended
3488eae8-ac2a-43e4-9ccc-f822b13a251e,M0212,C008,2022-12-16,attended
de04c9c0-e169-4eb4-aff5-af7f768ba64b,M0212,C007,2022-12-26,attended
71fa90d5-ec6b-4565-b4c4-2e5c59e42be5,M0212,C001,2023-01-02,attended
94e339f6-619d-4795-9122-3cf521bfcee2,M0212,C008,2022-12-18,attended
49e789a9-13fa-420b-a45b-65d89c0c6119,M0212,C003,2023-02-06,attended
82e89233-844d-4ced-9e6d-7cab19154335,M0212,C007,2023-02-03,attended
6d57b3ec-5797-4810-b03f-f7083edb612f,M0212,C002,2023-02-09,cancelled
30050db3-444d-4940-bf47-37d7c3b4d257,M0212,C003,2023-02-12,attended
3f91a153-9aaf-40da-a207-38f7013f0f5f,M0212,C001,2023-02-14,attended
a1e1971c-e1ce-4093-8a5f-ea255cb4eff3,M0212,C003,2023-02-02,attended
6678c62f-ae99-44ea-b2ef-5d5ea6667532,M0212,C007,2023-02-27,attended
8fd57066-f864-48cf-8081-2b3f86e92356,M0212,C007,2023-02-22,attended
c578cfc0-d690-4f06-9b6d-a81aa51ec7d9,M0212,C008,2023-03-10,attended
90acccc5-3843-4599-bb7f-323ffe92cad6,M0212,C007,2023-03-13,attended
14d67d5a-45cb-4e87-bd5b-27c2a2fdec29,M0212,C006,2023-02-27,attended
19b53083-75da-4e91-b614-dfe53be8ab8a,M0212,C007,2023-02-19,attended
316cb8de-cef2-4576-8a2a-523e0a681d5b,M0212,C008,2023-03-17,attended
36715cb0-8b31-4c1d-a7d4-e47f7b6763ab,M0212,C005,2023-03-28,attended
49556427-a93e-4c93-8c81-cf41ae7ba969,M0212,C002,2023-05-06,attended
d06335c1-70ba-4b9e-a99e-5ef20ea09bd0,M0212,C004,2023-05-08,attended
1182dc4b-ab26-4ded-85e8-fe41b5733a3f,M0212,C002,2023-06-01,attended
ff8b978d-7391-4e0c-ae72-35bdad078f22,M0212,C003,2023-05-18,attended
b8a84349-d68f-43fa-9d46-c7d63c69e41e,M0212,C003,2023-06-10,attended
3d64113c-565e-43e6-a6fd-f6e029096906,M0212,C008,2023-05-16,missed
d10a371e-ded3-4920-af5a-6859edf7ba4d,M0212,C007,2023-05-31,attended
3cfa91b9-204b-46bd-a564-26a54248a2b0,M0212,C003,2023-05-19,cancelled
ccb8d8f9-266e-4d3d-abf9-af0ff39a1cf3,M0212,C007,2023-05-29,attended
657d7563-2a04-4ada-a81e-046e74d68d42,M0212,C003,2023-05-29,attended
27a779eb-22fc-497e-93f5-9240c0dcecc6,M0212,C001,2023-07-05,attended
87c8c7ec-39a6-49ff-b5eb-3aab2f8a7ad6,M0212,C003,2023-06-19,attended
9bdd8364-bbc2-4ca4-9b5e-8eef0a4c30ef,M0212,C007,2023-07-06,attended
e5ef5d50-349c-460b-85f4-13c8aec2a683,M0212,C007,2023-06-28,attended
fc5c6165-3176-4405-8604-838eed50d2de,M0212,C006,2023-06-25,attended
2e517d4d-ba15-4aa8-a84f-97047585d3b5,M0212,C007,2023-07-02,attended
a1ac9593-9e8c-4a89-9782-c5c70b523ad9,M0212,C008,2023-08-11,attended
dc3f0108-f527-47a8-bd25-276690b14d2c,M0212,C004,2023-08-10,attended
e3de504a-2134-4344-a69a-30902d2e69bc,M0212,C004,2023-08-01,missed
ef2c90e1-d716-4d2a-8fdf-4387312f130e,M0212,C005,2023-09-01,attended
d3f61f68-c828-42b2-b1db-948a4653d359,M0212,C002,2023-08-14,attended
3aa24891-ab7d-431d-b7d2-07bdaabaf848,M0212,C002,2023-08-19,attended
efe8f04a-f15d-4f4e-9e81-245ad1952753,M0212,C005,2023-08-28,attended
eedeb26d-903c-458f-9aab-11d91fadd2d3,M0212,C008,2023-09-01,attended
e09b68c6-f140-4fd8-8c9d-4e509c39d36a,M0212,C005,2023-08-28,missed
430d278d-5a29-4fc3-a244-2e82bfc618a3,M0212,C006,2023-08-28,attended
e7af8a7e-508c-43ae-bb5e-64aff91a3fa1,M0212,C005,2023-09-01,attended
5e0fd32d-2daa-4eb6-884e-4707ff2038a0,M0212,C008,2023-10-04,attended
024aa93d-671c-4bb8-8fee-ad586540c863,M0212,C006,2023-09-13,attended
56a3d6e2-3695-45a4-a25f-9083729bfa76,M0212,C003,2023-10-27,attended
ca4427ce-ea2c-4b77-97ca-a97bc997d98d,M0212,C007,2023-10-26,attended
69147ad1-b3c0-4238-8634-81d01129ebdc,M0212,C003,2023-11-04,attended
c8c50e8f-e524-4dd6-83b5-3257f66b4e28,M0212,C008,2023-10-31,cancelled
e7272ed9-4039-4f90-8f98-22fd8041fb48,M0212,C002,2023-11-15,attended
38bb9cae-766f-4880-8ebe-5c02a84308cd,M0212,C001,2023-12-04,attended
354ea3f2-bf59-4fdf-a8d1-929ff8de505d,M0212,C002,2023-11-27,attended
4a4d5a17-d1d0-4282-b01e-d8c34a16798f,M0212,C001,2023-12-05,missed
e32d139c-5e81-4f76-ae4c-fcf791317abb,M0212,C008,2023-12-11,attended
ceb6fd69-f215-43d4-9070-2f1e835cab19,M0212,C001,2023-12-24,attended
0b728f53-8abb-44fb-9a9e-98bd6b85f4e4,M0212,C001,2023-12-13,attended
0cbc3120-0de2-4565-bbc1-9fe418f7606a,M0212,C004,2023-12-12,attended
717a4199-38f5-4577-80d7-5a491fedc6c5,M0212,C005,2024-01-03,attended
e2db5986-4c46-4676-888b-9d55ee721cb2,M0212,C003,2024-01-05,attended
422032c7-43ec-42de-8cd7-ab9a9ef9b246,M0212,C003,2024-01-18,attended
19b2085b-572d-4b2d-afa2-b6bd88d434f3,M0212,C005,2024-01-15,attended
3ed64c9f-08da-429a-8843-0e25adc90053,M0212,C005,2024-01-14,attended
1b283367-6d5e-44e2-bb7f-8ef10b44c3e4,M0212,C003,2024-03-01,attended
3fe75e3b-36e2-4281-b42e-2cd2bbdd1e3e,M0212,C003,2024-03-01,attended
e471cabf-d2e7-477d-bb87-a862a5db7a7e,M0212,C001,2024-03-04,missed
61b21d57-47ab-4d6d-8caf-01f23cc7a29f,M0212,C001,2024-02-21,attended
24a6e3fa-5009-4d30-a45b-8c6f2c3fc0b9,M0212,C004,2024-03-19,attended
ace21118-808a-4479-aa77-dcaabeffb5d9,M0212,C006,2024-03-29,attended
93a77fed-ba87-4461-9173-468e5217fada,M0212,C006,2024-03-19,attended
4ec1499b-1dcf-4544-83c4-e4f61ab66f6c,M0212,C008,2024-04-02,attended
ec08a513-eb0a-4af4-a448-00668429bc01,M0212,C007,2024-04-04,attended
02a51c78-daa5-48cf-b351-152864935ff8,M0212,C004,2024-04-02,attended
e824c6fd-5244-4107-a895-3b1f8f27861b,M0212,C006,2024-04-19,missed
28235f6c-40be-4b21-b461-2e1a8ec5e852,M0212,C007,2024-05-30,missed
f260d9a1-db71-4a06-a1bb-d1a8f60f55b8,M0212,C008,2024-05-26,cancelled
ae6b00b8-6575-4b27-afb6-3cb55737a24d,M0213,C004,2023-09-29,attended
d07e6480-4034-4a95-8837-b46b016ca067,M0213,C005,2023-10-06,missed
dab830e7-4543-410f-96bd-080e28c933f8,M0213,C002,2023-10-11,attended
9110fea9-62d5-4bf1-9d16-15ec8d95477b,M0213,C003,2023-09-23,attended
2a3b69c2-44db-4614-8d35-1a0d2eb420d8,M0213,C006,2023-09-30,attended
c5241f12-04db-4c2c-8e0f-15a895e38dd5,M0213,C005,2023-09-30,attended
4067a0f5-6726-4cc9-97aa-865813462547,M0213,C001,2023-09-28,attended
e5a1af4b-4be9-4cc6-aaad-4e0faea7cd00,M0213,C002,2023-11-02,attended
4937621b-e121-437e-b36e-a78ed026f1ca,M0213,C004,2023-10-31,attended
45663392-0539-4d70-bbfe-52be54ea8a85,M0213,C002,2023-11-08,missed
bce2454a-10c6-4f57-b257-93e1717c12ab,M0213,C001,2023-10-22,attended
41560525-13a9-47e6-bf95-fb71e3dee452,M0213,C002,2023-10-29,attended
5ac41bb4-bf4b-4c3c-83a2-fe95ef5f6327,M0213,C007,2023-12-04,attended
4dc8d98b-2a67-4273-9592-013f3972004d,M0213,C001,2023-11-30,cancelled
735107b3-e2ff-4ec1-bc0f-c97bae985673,M0213,C008,2023-12-05,attended
93c1c351-a4ab-4131-b81f-19be34bcfc1c,M0213,C001,2023-12-23,attended
1f0dd93a-db1b-453d-a866-5fe2249eb2a1,M0213,C003,2023-12-19,attended
465f4e81-d770-477c-914d-601fe83e2ed8,M0213,C008,2024-01-02,missed
7a7a8cd6-f716-4d28-a3ef-42df26922470,M0213,C008,2023-12-23,attended
5a2ae9f0-3a03-43a3-9c59-2924e83ff58d,M0213,C006,2023-12-23,attended
cfc83141-5837-4ba0-86e1-249420270f46,M0213,C005,2023-12-19,attended
8fb59859-cee6-4d1a-862e-3e5c64944a9d,M0213,C001,2024-02-07,attended
0c6a3d66-48ed-4578-9dc6-90e37bbafee4,M0213,C008,2024-01-19,attended
13581989-6b1b-4ac7-b8eb-96fe9de74e6d,M0213,C008,2024-02-04,attended
2e2704ca-e75f-4076-aede-0ef5d2473a6d,M0213,C001,2024-02-18,missed
209812ff-5846-47a4-8a26-019f08b65adb,M0213,C005,2024-02-19,missed
b0d77a74-9b2c-4abc-a254-39f871262698,M0213,C007,2024-02-16,attended
d566d173-68be-425c-a1c4-758e3875a97a,M0213,C005,2024-04-02,attended
554ec333-cc04-4b7b-9e71-020a7992373c,M0213,C001,2024-04-01,attended
349ea97a-b5df-4128-8ae2-986737c1becb,M0213,C003,2024-04-07,attended
c67bf1ef-0905-42ac-ba68-aa0cfc75db62,M0213,C001,2024-03-18,missed
8a5c1d88-20e2-47d0-ad7b-4438c3489818,M0213,C007,2024-04-09,cancelled
b04318fa-3ab7-47f6-b658-fa81a06d1afd,M0213,C004,2024-03-29,attended
b0436025-af72-43d2-a278-f7e91cad768e,M0213,C008,2024-03-19,attended
dfd90373-a671-4294-a670-e15a4e97572c,M0213,C005,2024-04-13,attended
a58b7764-0efd-4ee8-b011-e11a17182df9,M0213,C002,2024-05-08,attended
75d0cfa4-80c4-45c6-b97a-4a3934dba36c,M0214,C007,2022-09-28,attended
a6827381-1dbb-44ba-8970-888ee9e58084,M0214,C008,2022-09-28,attended
7a260508-33c9-4589-83c8-8ab705c200b5,M0214,C006,2022-09-21,attended
57f1ec97-ea7b-40c7-b2f4-7387f3f7e091,M0214,C005,2022-09-16,attended
014ae9d1-fc5d-4312-9ce0-7790c7b642a8,M0214,C002,2022-10-24,cancelled
42f24340-c483-4bcb-8318-833339c61571,M0214,C002,2022-11-12,attended
74fb9cf5-29ed-4084-8d04-cbb580d5440d,M0214,C002,2022-11-21,attended
c0cb8b38-f39d-4925-9c21-d6226a758db7,M0214,C003,2022-12-06,attended
f495d9a2-15c2-4eb3-9e4d-65657dd3a470,M0214,C007,2022-11-21,missed
48a0d04d-ea2c-490d-9941-41f957134580,M0214,C006,2022-12-21,attended
87133603-029e-4745-9797-5c4157ee184a,M0214,C001,2023-01-02,attended
b0bda066-dcee-44b6-91d1-8af6f150cef3,M0214,C007,2022-12-14,attended
0a6c3bc3-aaf8-444f-a0af-ea355c59af8d,M0214,C002,2022-12-29,cancelled
29522525-7008-4188-a0bb-ae1d19e76dab,M0214,C005,2022-12-17,attended
e9fd62e8-ba49-42ae-9d47-dd3b1e7bf19c,M0214,C008,2023-01-24,attended
9591238e-d214-4b2d-b55c-ad0e1b1b9b6e,M0214,C002,2023-02-06,attended
36d464b0-d1c8-489f-b04e-4243d61ccc77,M0214,C004,2023-03-07,attended
e2da0609-4da9-4b9b-9a50-79ffc55bd0fc,M0214,C002,2023-03-05,attended
c8b6fd56-6eb9-4608-b07a-dd341b3ebabf,M0214,C006,2023-03-08,attended
114e37a1-937a-47fb-8b68-19506d36cbe0,M0214,C003,2023-04-11,missed
4f29f322-5420-4718-8751-c6cbcbe43182,M0214,C001,2023-04-01,attended
4c03edd8-198d-4606-8607-f25e3dea6871,M0214,C004,2023-04-16,attended
5498a962-09fb-4b87-8b0a-824f23489bdd,M0214,C001,2023-04-18,cancelled
1d9846d7-ab07-4342-becc-8fe88e033f1d,M0214,C001,2023-05-03,attended
3bfa45af-aab1-4628-8982-f3157a335792,M0214,C007,2023-04-18,attended
802d89d8-6349-4d8f-b12f-cc4f91122a9e,M0214,C005,2023-04-12,attended
e2e9cbea-e815-44e4-9581-704e463eac9e,M0214,C003,2023-04-18,attended
69fc766b-0687-4b67-988e-cc3aac71f84e,M0214,C005,2023-05-26,attended
d4921cd1-dda3-4128-85e4-f7d756b17ada,M0214,C006,2023-05-22,attended
a6a17249-2d9d-46cc-8ead-4c475bd63a34,M0214,C008,2023-06-07,attended
36f06e79-ec43-471d-ac5a-aaf6e5c4ea2b,M0214,C003,2023-06-02,attended
5da34b35-f5c3-4e8b-afac-0420113a0ace,M0214,C006,2023-05-29,attended
243ca77f-1b09-4f94-8f97-927b4c9d7a65,M0214,C004,2023-05-29,attended
20c800c7-d339-49e3-93bb-783961184ca1,M0214,C001,2023-06-23,missed
21ad7c88-5b40-48e5-924c-c036ac7858e7,M0214,C004,2023-06-26,attended
745e3bc8-b27e-451d-9614-21d372b7cb45,M0214,C008,2023-08-02,attended
eff4e231-ceac-48f7-bbc4-0ba22539a2fe,M0214,C006,2023-08-06,attended
bb27573a-300b-4c84-8175-6603a84e8946,M0214,C002,2023-08-03,attended
1bf5f477-f528-4aea-b907-2f3a0f455d3b,M0214,C001,2023-07-15,attended
6625b33b-f522-49ad-b2d4-3a15e504a25b,M0214,C006,2023-08-09,attended
f3e817a9-1412-4cc5-ae12-f854e4028c47,M0214,C003,2023-08-09,attended
b5c82c16-7213-4345-95cb-dc8c14ed6828,M0214,C001,2023-08-08,attended
743678e6-4c19-4c7f-9d58-4139aa93959e,M0214,C006,2023-09-05,attended
6ebf2246-0bf1-4aac-903b-66bae5195855,M0214,C002,2023-08-16,attended
291daa3c-6a78-48a1-90f6-d6cba2416295,M0214,C007,2023-08-20,attended
def08d4c-5610-4452-b902-6857aca55e9d,M0214,C006,2023-08-25,attended
ef742681-5a85-46d6-82c6-5a7d6e8ffce2,M0214,C002,2023-08-29,attended
c9eb6ba5-8225-4a69-a8eb-053e360d7640,M0214,C002,2023-08-16,attended
ba49b4c6-e785-4186-bf70-d99942ecbcdc,M0214,C003,2023-09-05,attended
24c0329f-aa63-44e4-bfe7-d170fa8d9776,M0214,C002,2023-09-26,attended
26f3fb02-e77f-4492-b710-5c3bcb8225bc,M0214,C004,2023-09-09,attended
6855fb30-fa6b-4139-b771-9f00e4ae0806,M0214,C006,2023-09-26,attended
62a40cda-af87-424c-bc30-51dd8c0571f7,M0214,C008,2023-09-29,attended
16e0cc6b-b261-4bea-a75f-cb630801d9ec,M0214,C006,2023-09-28,attended
d1df2231-fc42-4b65-9e3d-016ae26f2fa3,M0214,C001,2023-09-18,cancelled
9ead29ad-19bd-4d6c-9c63-09c129cc2595,M0214,C006,2023-09-19,attended
f0e855ab-6c9e-48d6-a24e-2040738b9ac5,M0214,C001,2023-10-25,cancelled
38a26f24-c0ef-4255-8fa6-b4a43af706d9,M0214,C004,2023-10-27,attended
2ddc5512-00b6-4db2-b128-02e40f4ac830,M0214,C008,2023-10-27,attended
2c923571-d106-418b-9d60-2dc616e747ef,M0214,C005,2023-10-25,attended
e4d14383-d74f-4867-8e5a-afaea6c39586,M0214,C005,2023-10-28,attended
0a2f9cfe-5c2b-4c79-92d0-1b9689829cb8,M0214,C001,2023-11-02,attended
a6bcbee6-7bf8-4ce7-b6fd-75c53e6a9b65,M0214,C007,2023-11-09,attended
c59999f4-acd0-4e2a-9ff7-f790fb010820,M0214,C001,2023-11-26,attended
c8dc3db1-7bf5-4800-b9c2-bf8f64153a36,M0214,C005,2023-11-26,attended
f5868d87-5983-4c96-8486-b8c7ffa8f9d6,M0214,C003,2023-11-09,attended
2e2e5feb-b09e-4d79-82a7-9c5771cf1cfc,M0214,C001,2023-11-11,missed
f08b4a5d-c613-42ed-80c7-b0d06b54fe3f,M0214,C008,2024-01-02,attended
57964d7d-2b0b-4808-8828-ef10f6cb0487,M0214,C002,2023-12-23,attended
78710035-77f0-41c6-a22e-15a961c8819d,M0214,C004,2024-01-14,attended
e203bcba-50fb-4051-83d9-44d83926970e,M0214,C007,2024-01-13,attended
f043d422-a5fe-4969-b688-9477e827d334,M0214,C008,2024-02-01,missed
39a026ef-e19f-4d4b-878d-9d49599a94de,M0214,C008,2024-01-18,attended
dd5329ee-ece1-417d-a61b-4c08c8470c5d,M0214,C005,2024-02-10,attended
eb4b47ae-9ce5-4353-966b-bcb42910a47c,M0214,C003,2024-02-09,attended
1df305bb-7ace-4271-a9ac-17e1639e4443,M0214,C008,2024-03-06,missed
ae49c0e6-edc5-42e6-a8e6-2f039b277341,M0214,C006,2024-03-02,attended
b23f6a4d-aee9-49ae-94ab-1c6628e641bc,M0214,C003,2024-02-13,cancelled
762aa23e-1552-4406-8b23-0ad4b1c67a79,M0214,C005,2024-02-22,attended
7a0ffcfc-fac8-4be8-ae4b-3faf651f0598,M0214,C001,2024-03-27,attended
3a1462f4-7dfb-4693-a7f0-70814820db22,M0214,C007,2024-03-16,attended
b011a764-f8ae-45f0-bf3e-5a5eaf6fee99,M0214,C003,2024-03-12,attended
8db95a64-b267-4f5f-b80a-e2776acb129b,M0214,C002,2024-03-11,attended
939b5128-9884-49e0-b0bf-370255225852,M0214,C006,2024-03-09,attended
0a9c8ee3-cdda-4a46-9d2e-10046d90fb4d,M0214,C005,2024-03-16,attended
4f66a578-94e8-49f6-8613-ee00d7e5302c,M0214,C006,2024-03-27,missed
e5a8b303-2366-491f-b4ab-5c656edb6b93,M0214,C007,2024-03-11,attended
05a2545c-feaa-40e5-aa34-2406d06384c4,M0214,C002,2024-04-08,attended
18596b0d-88f2-40ff-b824-af55f081b128,M0214,C002,2024-04-18,missed
62465e57-cdda-4011-9e6d-df7b88aaec25,M0214,C008,2024-05-09,attended
2f39f5c3-3269-454a-8e69-62f71c3382d1,M0215,C008,2022-06-11,attended
136c4178-bcda-44ba-b4cc-13b1352ba7eb,M0215,C006,2022-05-28,attended
62e06651-7166-4a85-810b-0bed8ba4ae98,M0215,C007,2022-05-24,attended
80583aef-3a7e-41c5-b463-f9cbfcfd62f8,M0215,C008,2022-05-21,attended
e65e361a-2930-4c37-aa48-505b7372c386,M0215,C001,2022-05-26,attended
9cb19383-2da7-45ea-b8e3-97d5677cbb7b,M0215,C005,2022-07-10,attended
424c0598-3008-49a0-a9ae-becaa2fefa8a,M0215,C001,2022-06-20,attended
a99d2086-7a7a-45c6-baa7-5193230b6d39,M0215,C008,2022-06-23,attended
3af150a8-e009-490d-8804-542b714b3a57,M0215,C004,2022-07-30,cancelled
08f0b56d-1fe6-4470-8135-44dc24220a66,M0215,C005,2022-07-26,attended
29ffc691-0bc5-4c1f-ae96-c8d64205e4f1,M0215,C001,2022-07-30,attended
3fb9020c-598d-4b96-a904-763087acabde,M0215,C001,2022-07-22,attended
dce05f27-5bb6-433e-a930-a6bfb2f6da94,M0215,C003,2022-07-28,attended
106dc924-4a1a-460b-9f47-5cd54574c1ea,M0215,C007,2022-08-05,cancelled
49ff84fb-533d-48be-b0ca-36802943d8c3,M0215,C005,2022-09-02,attended
6fe49ab5-3347-4c5e-9a48-8806851efce8,M0215,C004,2022-08-31,cancelled
eb052047-e3ec-4f08-b5af-224154cea5a9,M0215,C003,2022-08-26,attended
c3f75cbd-944e-443b-bb57-89022ed95e97,M0215,C002,2022-08-20,attended
c1ef5e40-084e-4b57-ab3b-1bf8d1caf202,M0215,C006,2022-09-01,attended
472ea039-9253-44bf-bb7d-3790de33a2dc,M0215,C001,2022-09-20,cancelled
92b7bbce-fd7a-4d99-bce0-0a80f5ac6af3,M0215,C005,2022-10-14,attended
ec58c043-fbcd-4c55-9b8f-57c6d1a4a470,M0215,C008,2022-09-30,attended
4d675791-115e-4f41-b4a3-5d8f4ab5caaf,M0215,C003,2022-11-12,attended
ed8982ef-f53f-4d15-af47-f5407c13923e,M0215,C004,2022-11-02,attended
ed2c5eec-611f-49d7-9df5-c9c8c325d447,M0215,C007,2022-11-21,attended
119c0516-98ee-4316-b5de-55733a037194,M0215,C004,2022-12-01,attended
e813f512-8f79-42ea-9eb0-819c7e6039b1,M0215,C007,2022-11-19,attended
74ba1ec7-92c4-4d7c-8920-d8b77c547730,M0215,C001,2022-11-25,attended
1aa30a8a-a2af-456c-ad20-317568372967,M0215,C003,2022-12-03,missed
919d7c0e-f2a0-453d-a0a1-159525ebf463,M0215,C004,2022-11-21,attended
0419aa62-eb6e-4f58-a4a1-a4c28ea8946b,M0215,C007,2022-12-30,cancelled
3521f258-4c81-4460-90c1-438174305e40,M0215,C008,2023-01-08,attended
2d58bc56-2d5d-4d9c-bacf-69aaab6d80e4,M0215,C004,2022-12-23,cancelled
58119a14-102a-4115-9a72-12299084a9cb,M0215,C003,2022-12-22,attended
b6b9c98d-5207-4258-aa01-07b152c89dba,M0215,C002,2023-01-05,attended
8396cc41-f252-47e1-8990-72a37b68955c,M0215,C005,2022-12-24,attended
a4e54b6a-18d3-496b-bfdb-c94c6db8de5c,M0215,C007,2023-02-14,attended
e9e4e165-ea34-482f-a108-3e332d39117b,M0215,C005,2023-02-06,attended
d320b46f-c10d-45da-94a6-f06dad176733,M0215,C003,2023-02-15,attended
4059c169-256c-4530-97d3-fe0eca6f5d18,M0215,C006,2023-03-16,attended
4a64dbb3-06fc-46bc-8c59-6d60859fd653,M0215,C007,2023-02-15,cancelled
f6002415-0af3-4c31-b630-59601433ae21,M0215,C007,2023-03-08,attended
2a9fa92e-7a1d-4ecb-8092-34919cd250c0,M0215,C007,2023-02-17,missed
6202ede6-96bb-47e6-83bb-68c53164e2c7,M0215,C002,2023-03-25,missed
68638d00-4c5b-44ee-add4-ba97d010f274,M0215,C001,2023-04-10,attended
4b83327c-bb4d-4fbe-93e9-65652b80c560,M0215,C007,2023-03-22,attended
a7daff77-8608-4588-aaa1-6acffa1bb9cf,M0215,C005,2023-04-18,attended
8f99854e-3fe4-4983-9073-84a171d83b64,M0215,C005,2023-05-01,attended
3c16806d-6a1b-4d8b-83b4-7a00cc52c297,M0215,C005,2023-05-09,attended
53777ee9-eac5-45cf-809c-ddb0cb684d36,M0215,C003,2023-05-24,attended
c7694166-8c8c-4e3d-b583-587ebe512a66,M0215,C006,2023-06-07,attended
b5c85822-3359-4048-b453-bbb55241acbd,M0215,C002,2023-05-28,attended
4ab79302-d9d4-42ea-81c6-97dc832cd806,M0215,C007,2023-06-27,attended
4e68cc71-eccc-4f7c-a6ec-dd7413da5d92,M0215,C001,2023-06-24,attended
be35b37e-fe6b-4dcf-b7b7-3632b80ca7e0,M0215,C008,2023-06-29,attended
9e0035ee-e8ac-4b55-a7db-b3e634fad069,M0215,C007,2023-07-13,attended
73783370-75a5-40cf-9e2b-ef16bb5ea7c1,M0215,C006,2023-07-07,attended
11f33b38-b5e5-4ca8-98d0-d71d61fc0a2d,M0215,C002,2023-07-09,attended
2f3832e2-88ec-41e1-b331-b2b47781dc29,M0215,C008,2023-07-11,attended
82a2b290-428d-4c6d-96d1-bdceaebd60af,M0215,C008,2023-07-09,attended
6a137472-adc1-4df1-aaf5-54d1610abb5a,M0215,C004,2023-07-30,attended
f43b3f59-a2b0-4827-af4c-7f15f72e9131,M0215,C008,2023-07-30,attended
07992241-c560-4702-9302-7a2ec9a2a5ce,M0215,C005,2023-08-13,attended
c4f0f6c3-617d-4347-b572-d579236a7b49,M0215,C005,2023-08-08,attended
749802fc-f4c7-499b-8358-b60ac24bff02,M0215,C002,2023-08-29,attended
6aa9da69-0770-4402-a99f-ad4af6e415d5,M0215,C008,2023-08-19,cancelled
b5f01932-2a1c-40be-847e-98e4ff4978b0,M0215,C002,2023-09-07,missed
137b0a00-6f3c-4271-8b12-7d8935e752aa,M0215,C007,2023-10-06,attended
c2b631b2-ce9f-468c-9cb8-57ef0d44fe0b,M0215,C008,2023-09-16,attended
2fb946f2-ede5-425a-94ba-f4d85f14c82b,M0215,C005,2023-09-27,attended
832abfd9-ef1a-42f8-9490-23a2c8175955,M0215,C002,2023-10-04,cancelled
f3f78a07-d32b-46b0-8139-94c3c34326d8,M0215,C007,2023-10-05,missed
eb03dc06-40ce-4413-a6f6-598dbecde05d,M0215,C006,2023-09-18,cancelled
6f93d247-7782-4a63-9de5-efa28ac79d8e,M0215,C005,2023-09-15,attended
64da6664-f0e4-43fa-a57d-8556011c036b,M0215,C007,2023-10-12,attended
5362cb10-c101-4340-a28e-cced883425e6,M0215,C003,2023-11-08,cancelled
afcad9b0-3e46-4440-824b-86819415c998,M0215,C007,2023-11-07,attended
b1ce64e7-41db-4971-932b-c3c22dc53441,M0215,C002,2023-10-29,missed
4a3fdead-5a60-4561-af97-8a7b792db3e1,M0215,C005,2023-10-25,cancelled
0541a2a2-96cf-4fca-9f00-0a93509d5e10,M0215,C007,2023-10-15,cancelled
3c324d56-4f08-43c4-b414-de41e41e3223,M0215,C007,2023-12-01,attended
